pairs_id,indate_date,first_instrument,second_instrument,prime_instrument,boundary_unit_num,region_drift,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,up_boundary_5,up_boundary_4,up_boundary_3,up_boundary_2,up_boundary_1,down_boundary_1,down_boundary_2,down_boundary_3,down_boundary_4,down_boundary_5,today_fee,wait_window,favor_times,unfavor_times,abs_threshold,boundary_tick_lock,wait2_windows,after_tick,night_type,if_add,limitcoef,abs_threshold_after,kind,before_tick,before_cancel_flag,before_cancel_num,max_position,min_position,region_tick_lock,region_unit_num,if_SP,SP_InstruemntID
AG2309-2312,20221017_0,AG2309.XSGE,AG2312.XSGE,AG2312.XSGE,0,0,-35.0,-45.0,-55.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,2,1,5,32,AG,0,1,1,200,0,14,40,0,
BC2307-2308,20221017_0,BC2307.XINE,BC2308.XINE,BC2307.XINE,0,0,-170.0,-190.0,-210.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2308-2309,20221017_0,BC2308.XINE,BC2309.XINE,BC2308.XINE,0,0,-170.0,-190.0,-210.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2309-2310,20221017_0,BC2309.XINE,BC2310.XINE,BC2309.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2310-2311,20221017_0,BC2310.XINE,BC2311.XINE,BC2310.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2311-2312,20221017_0,BC2311.XINE,BC2312.XINE,BC2311.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2312-2401,20221017_0,BC2312.XINE,BC2401.XINE,BC2312.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2401-2402,20221017_0,BC2401.XINE,BC2402.XINE,BC2401.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2402-2403,20221017_0,BC2402.XINE,BC2403.XINE,BC2402.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
BC2403-2404,20221017_0,BC2403.XINE,BC2404.XINE,BC2403.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,2,1,5,8,BC,0,1,1,200,0,8,20,0,
LU2307-2308,20221017_0,LU2307.XINE,LU2308.XINE,LU2308.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2308-2309,20221017_0,LU2308.XINE,LU2309.XINE,LU2308.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2309-2310,20221017_0,LU2309.XINE,LU2310.XINE,LU2309.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2310-2311,20221017_0,LU2310.XINE,LU2311.XINE,LU2310.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2311-2312,20221017_0,LU2311.XINE,LU2312.XINE,LU2311.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2312-2401,20221017_0,LU2312.XINE,LU2401.XINE,LU2401.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2401-2402,20221017_0,LU2401.XINE,LU2402.XINE,LU2401.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2402-2403,20221017_0,LU2402.XINE,LU2403.XINE,LU2402.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
LU2403-2404,20221017_0,LU2403.XINE,LU2404.XINE,LU2403.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,LU,0,1,1,200,0,25,40,0,
M2308-2309,20221017_0,M2308.XDCE,M2309.XDCE,M2309.XDCE,0,0,-6.0,-9.0,-9.0,-9.0,-29.0,-39.0,-49.0,-59.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,M,1,1,1,200,0,16,20,0,SP m2308&m2309
M2309-2311,20221017_0,M2309.XDCE,M2311.XDCE,M2309.XDCE,0,0,60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,M,1,1,1,200,0,18,10,0,
M2308-2307,20221017_0,M2308.XDCE,M2307.XDCE,M2307.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,M,0,1,1,200,0,13,10,0,
Y2309-2311,20221017_0,Y2309.XDCE,Y2311.XDCE,Y2309.XDCE,0,0,20.0,10.0,0.0,-22.0,-22.0,-30.0,-40.0,-50.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,5,16,Y,0,1,1,200,0,20,10,0,
Y2311-2312,20221017_0,Y2311.XDCE,Y2312.XDCE,Y2312.XDCE,0,0,-44.0,-50.0,-70.0,-80.0,-90.0,-100.0,-120.0,-140.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,5,16,Y,0,1,1,200,0,20,20,0,
Y2312-2401,20221017_0,Y2312.XDCE,Y2401.XDCE,Y2401.XDCE,0,0,10.0,-70.0,-70.0,-70.0,-98.0,-98.0,-108.0,-108.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,5,16,Y,0,1,1,200,0,35,20,0,
Y2401-2403,20221017_0,Y2401.XDCE,Y2403.XDCE,Y2401.XDCE,0,0,15.0,0.0,-70.0,-70.0,-98.0,-98.0,-108.0,-108.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,5,16,Y,0,1,1,200,0,35,20,0,
Y2401-2312,20221017_0,Y2401.XDCE,Y2312.XDCE,Y2401.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-9999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,5,16,Y,0,1,1,200,0,35,20,0,
NR2307-2308,20220906_1,NR2307.XINE,NR2308.XINE,NR2307.XINE,0,0,-80.0,-100.0,-120.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,8,8,NR,0,1,1,200,0,8,20,0,
B2307-2308,20220906_1,B2307.XDCE,B2308.XDCE,B2307.XDCE,0,0,-50.0,-60.0,-70.0,-80.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,B,1,1,1,200,0,24,40,0,
B2308-2309,20220906_1,B2308.XDCE,B2309.XDCE,B2308.XDCE,0,0,-22.0,-55.0,-65.0,-75.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,B,1,1,1,200,0,20,20,0,
B2309-2310,20220906_1,B2309.XDCE,B2310.XDCE,B2309.XDCE,0,0,-50.0,-70.0,-90.0,-110.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,B,1,1,1,200,0,50,33,0,
B2307-2306,20220906_1,B2307.XDCE,B2306.XDCE,B2306.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-9999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,8,32,B,1,1,1,200,0,30,20,0,
RM2307-2308,20221017_0,RM2307.XZCE,RM2308.XZCE,RM2307.XZCE,0,0,-69.0,-90.0,-110.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,RM,0,1,1,267,0,14,20,0,
RM2308-2309,20221017_0,RM2308.XZCE,RM2309.XZCE,RM2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-9999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,RM,0,1,1,267,0,14,20,0,
RM2309-2311,20221017_0,RM2309.XZCE,RM2311.XZCE,RM2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-9999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,RM,0,1,1,267,0,14,20,0,
RM2311-2401,20221017_0,RM2311.XZCE,RM2401.XZCE,RM2401.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-9999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,RM,0,1,1,267,0,14,20,0,
RM2401-2403,20221017_0,RM2401.XZCE,RM2403.XZCE,RM2401.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-9999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,RM,0,1,1,267,0,14,20,0,
OI2307-2309,20221017_0,OI2307.XZCE,OI2309.XZCE,OI2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,OI,0,1,1,267,0,14,40,0,
OI2309-2311,20221017_0,OI2309.XZCE,OI2311.XZCE,OI2309.XZCE,0,0,-10.0,-20.0,-30.0,-40.0,-50.0,-60.0,-70.0,-80.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,OI,0,1,1,267,0,19,40,0,
OI2311-2401,20221017_0,OI2311.XZCE,OI2401.XZCE,OI2311.XZCE,0,0,-10.0,-20.0,-30.0,-40.0,-50.0,-60.0,-70.0,-80.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,OI,1,1,1,267,0,19,40,0,
OI2401-2403,20221017_0,OI2401.XZCE,OI2403.XZCE,OI2401.XZCE,0,0,-10.0,-20.0,-30.0,-40.0,-50.0,-60.0,-70.0,-80.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,OI,1,1,1,267,0,29,40,0,
SN2307-2308,20221017_0,SN2307.XSGE,SN2308.XSGE,SN2307.XSGE,0,0,-250.0,-350.0,-450.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,25,20,0,
SN2308-2309,20221017_0,SN2308.XSGE,SN2309.XSGE,SN2308.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
SN2309-2310,20221017_0,SN2309.XSGE,SN2310.XSGE,SN2309.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
SN2310-2311,20221017_0,SN2310.XSGE,SN2311.XSGE,SN2310.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
SN2311-2312,20221017_0,SN2311.XSGE,SN2312.XSGE,SN2311.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
SN2312-2401,20221017_0,SN2312.XSGE,SN2401.XSGE,SN2401.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
SN2401-2402,20221017_0,SN2401.XSGE,SN2402.XSGE,SN2401.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
SN2402-2403,20221017_0,SN2402.XSGE,SN2403.XSGE,SN2402.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
SN2403-2404,20221017_0,SN2403.XSGE,SN2404.XSGE,SN2403.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,SN,0,1,1,267,0,20,20,0,
PB2307-2308,20221017_0,PB2307.XSGE,PB2308.XSGE,PB2307.XSGE,0,0,-20.0,-30.0,-40.0,-50.0,-60.0,-70.0,-80.0,-90.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2308-2309,20221017_0,PB2308.XSGE,PB2309.XSGE,PB2308.XSGE,0,0,-20.0,-30.0,-40.0,-50.0,-60.0,-70.0,-80.0,-90.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2309-2310,20221017_0,PB2309.XSGE,PB2310.XSGE,PB2309.XSGE,0,0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2310-2311,20221017_0,PB2310.XSGE,PB2311.XSGE,PB2310.XSGE,0,0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2311-2312,20221017_0,PB2311.XSGE,PB2312.XSGE,PB2311.XSGE,0,0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2312-2401,20221017_0,PB2312.XSGE,PB2401.XSGE,PB2312.XSGE,0,0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2401-2402,20221017_0,PB2401.XSGE,PB2402.XSGE,PB2401.XSGE,0,0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2402-2403,20221017_0,PB2402.XSGE,PB2403.XSGE,PB2402.XSGE,0,0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
PB2403-2404,20221017_0,PB2403.XSGE,PB2404.XSGE,PB2403.XSGE,0,0,-40.0,-60.0,-80.0,-100.0,-120.0,-140.0,-160.0,-180.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,10,1,1,5,8,PB,0,1,1,267,0,20,20,0,
SF2307-2308,20221017_0,SF2307.XZCE,SF2308.XZCE,SF2307.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,5,16,SF,0,1,1,267,0,10,40,0,
SF2308-2309,20221017_0,SF2308.XZCE,SF2309.XZCE,SF2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,20,1,1,5,16,SF,0,1,1,267,0,10,40,0,
UR2307-2308,20221017_0,UR2307.XZCE,UR2308.XZCE,UR2307.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,UR,0,1,1,267,0,10,20,0,
UR2308-2309,20221017_0,UR2308.XZCE,UR2309.XZCE,UR2309.XZCE,0,0,10.0,0.0,-10.0,-20.0,-30.0,-40.0,-50.0,-60.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,UR,0,1,1,267,0,20,20,0,
UR2309-2310,20221017_0,UR2309.XZCE,UR2310.XZCE,UR2309.XZCE,0,0,10.0,0.0,-10.0,-20.0,-30.0,-40.0,-50.0,-60.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,UR,0,1,1,267,0,20,20,0,
UR2310-2311,20221017_0,UR2310.XZCE,UR2311.XZCE,UR2310.XZCE,0,0,-40.0,-60.0,-80.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,UR,0,1,1,267,0,20,20,0,
UR2311-2312,20221017_0,UR2311.XZCE,UR2312.XZCE,UR2311.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,UR,0,1,1,267,0,24,20,0,
UR2312-2401,20221017_0,UR2312.XZCE,UR2401.XZCE,UR2401.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,UR,0,1,1,267,0,10,20,0,
UR2401-2402,20221017_0,UR2401.XZCE,UR2402.XZCE,UR2401.XZCE,0,0,5.0,0.0,-5.0,-10.0,-20.0,-30.0,-40.0,-50.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,0,5,32,UR,1,1,1,267,0,25,20,0,
UR2402-2403,20221017_0,UR2402.XZCE,UR2403.XZCE,UR2402.XZCE,0,0,-46.0,-80.0,-100.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,0,5,32,UR,1,1,1,267,0,30,20,0,
UR2403-2404,20221017_0,UR2403.XZCE,UR2404.XZCE,UR2403.XZCE,0,0,5.0,-5.0,-10.0,-15.0,-20.0,-30.0,-40.0,-50.0,99999.0,99999.0,99999.0,99999.0,99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,2,3000000,3,1,50,99999,2000,40,1,1,5,32,UR,1,1,1,267,0,20,20,0,
